,Data,Produto_ID,Quantidade_Estoque
14705,2022-01-10,6,52
14706,2022-01-10,7,91
14707,2022-01-10,8,52
14708,2022-01-10,9,65
14709,2022-01-10,10,16
14710,2022-01-11,1,82
14711,2022-01-11,2,60
14712,2022-01-11,3,22
14713,2022-01-11,4,31
14714,2022-01-11,5,32
14715,2022-01-11,6,86
14716,2022-01-11,7,84
14717,2022-01-11,8,56
14718,2022-01-11,9,20
14719,2022-01-11,10,81
14720,2022-01-12,1,62
14721,2022-01-12,2,97
14722,2022-01-12,3,13
14723,2022-01-12,4,30
14724,2022-01-12,5,32
14725,2022-01-12,6,81
14726,2022-01-12,7,40
14727,2022-01-12,8,13
14728,2022-01-12,9,51
14729,2022-01-12,10,82
14730,2022-01-13,1,55
14731,2022-01-13,2,80
14732,2022-01-13,3,61
14733,2022-01-13,4,36
14734,2022-01-13,5,71
14735,2022-01-13,6,61
14736,2022-01-13,7,58
14737,2022-01-13,8,20
14738,2022-01-13,9,66
14739,2022-01-13,10,88
14740,2022-01-14,1,60
14741,2022-01-14,2,27
14742,2022-01-14,3,21
14743,2022-01-14,4,84
14744,2022-01-14,5,42
14745,2022-01-14,6,76
14746,2022-01-14,7,87
14747,2022-01-14,8,34
14748,2022-01-14,9,62
14749,2022-01-14,10,82
14750,2022-01-15,1,26
14751,2022-01-15,2,21
14752,2022-01-15,3,19
14753,2022-01-15,4,52
14754,2022-01-15,5,36
14755,2022-01-15,6,81
14756,2022-01-15,7,89
14757,2022-01-15,8,44
14758,2022-01-15,9,61
14759,2022-01-15,10,62
14760,2022-01-16,1,95
14761,2022-01-16,2,20
14762,2022-01-16,3,32
14763,2022-01-16,4,5
14764,2022-01-16,5,45
14765,2022-01-16,6,52
14766,2022-01-16,7,35
14767,2022-01-16,8,40
14768,2022-01-16,9,37
14769,2022-01-16,10,37
14770,2022-01-17,1,86
14771,2022-01-17,2,27
14772,2022-01-17,3,64
14773,2022-01-17,4,91
14774,2022-01-17,5,83
14775,2022-01-17,6,94
14776,2022-01-17,7,34
14777,2022-01-17,8,93
14778,2022-01-17,9,49
14779,2022-01-17,10,84
14780,2022-01-18,1,43
14781,2022-01-18,2,49
14782,2022-01-18,3,82
14783,2022-01-18,4,85
14784,2022-01-18,5,16
14785,2022-01-18,6,97
14786,2022-01-18,7,36
14787,2022-01-18,8,60
14788,2022-01-18,9,28
14789,2022-01-18,10,17
14790,2022-01-19,1,24
14791,2022-01-19,2,83
14792,2022-01-19,3,60
14793,2022-01-19,4,57
14794,2022-01-19,5,72
14795,2022-01-19,6,58
14796,2022-01-19,7,38
14797,2022-01-19,8,32
14798,2022-01-19,9,54
14799,2022-01-19,10,6
14800,2022-01-20,1,98
14801,2022-01-20,2,30
14802,2022-01-20,3,55
14803,2022-01-20,4,51
14804,2022-01-20,5,30
14805,2022-01-20,6,88
14806,2022-01-20,7,96
14807,2022-01-20,8,88
14808,2022-01-20,9,79
14809,2022-01-20,10,78
14810,2022-01-21,1,65
14811,2022-01-21,2,27
14812,2022-01-21,3,41
14813,2022-01-21,4,45
14814,2022-01-21,5,56
14815,2022-01-21,6,87
14816,2022-01-21,7,86
14817,2022-01-21,8,53
14818,2022-01-21,9,31
14819,2022-01-21,10,10
14820,2022-01-22,1,78
14821,2022-01-22,2,70
14822,2022-01-22,3,28
14823,2022-01-22,4,42
14824,2022-01-22,5,32
14825,2022-01-22,6,32
14826,2022-01-22,7,70
14827,2022-01-22,8,65
14828,2022-01-22,9,50
14829,2022-01-22,10,73
14830,2022-01-23,1,79
14831,2022-01-23,2,78
14832,2022-01-23,3,47
14833,2022-01-23,4,63
14834,2022-01-23,5,6
14835,2022-01-23,6,19
14836,2022-01-23,7,41
14837,2022-01-23,8,75
14838,2022-01-23,9,24
14839,2022-01-23,10,39
14840,2022-01-24,1,38
14841,2022-01-24,2,90
14842,2022-01-24,3,35
14843,2022-01-24,4,91
14844,2022-01-24,5,23
14845,2022-01-24,6,72
14846,2022-01-24,7,28
14847,2022-01-24,8,88
14848,2022-01-24,9,43
14849,2022-01-24,10,96
14850,2022-01-25,1,58
14851,2022-01-25,2,43
14852,2022-01-25,3,21
14853,2022-01-25,4,23
14854,2022-01-25,5,52
14855,2022-01-25,6,39
14856,2022-01-25,7,36
14857,2022-01-25,8,51
14858,2022-01-25,9,51
14859,2022-01-25,10,68
14860,2022-01-26,1,50
14861,2022-01-26,2,39
14862,2022-01-26,3,98
14863,2022-01-26,4,21
14864,2022-01-26,5,46
14865,2022-01-26,6,33
14866,2022-01-26,7,74
14867,2022-01-26,8,21
14868,2022-01-26,9,85
14869,2022-01-26,10,18
14870,2022-01-27,1,28
14871,2022-01-27,2,61
14872,2022-01-27,3,54
14873,2022-01-27,4,61
14874,2022-01-27,5,65
14875,2022-01-27,6,43
14876,2022-01-27,7,59
14877,2022-01-27,8,40
14878,2022-01-27,9,41
14879,2022-01-27,10,18
14880,2022-01-28,1,31
14881,2022-01-28,2,87
14882,2022-01-28,3,35
14883,2022-01-28,4,77
14884,2022-01-28,5,85
14885,2022-01-28,6,87
14886,2022-01-28,7,48
14887,2022-01-28,8,72
14888,2022-01-28,9,52
14889,2022-01-28,10,61
14890,2022-01-29,1,79
14891,2022-01-29,2,26
14892,2022-01-29,3,8
14893,2022-01-29,4,85
14894,2022-01-29,5,76
14895,2022-01-29,6,50
14896,2022-01-29,7,63
14897,2022-01-29,8,38
14898,2022-01-29,9,15
14899,2022-01-29,10,35
14900,2022-01-30,1,15
14901,2022-01-30,2,60
14902,2022-01-30,3,42
14903,2022-01-30,4,25
14904,2022-01-30,5,98
14905,2022-01-30,6,14
14906,2022-01-30,7,30
14907,2022-01-30,8,95
14908,2022-01-30,9,12
14909,2022-01-30,10,12
14910,2022-01-31,1,64
14911,2022-01-31,2,76
14912,2022-01-31,3,38
14913,2022-01-31,4,20
14914,2022-01-31,5,17
14915,2022-01-31,6,91
14916,2022-01-31,7,80
14917,2022-01-31,8,95
14918,2022-01-31,9,26
14919,2022-01-31,10,31
14920,2022-02-01,1,68
14921,2022-02-01,2,6
14922,2022-02-01,3,30
14923,2022-02-01,4,96
14924,2022-02-01,5,87
14925,2022-02-01,6,73
14926,2022-02-01,7,88
14927,2022-02-01,8,34
14928,2022-02-01,9,12
14929,2022-02-01,10,42
14930,2022-02-02,1,65
14931,2022-02-02,2,85
14932,2022-02-02,3,69
14933,2022-02-02,4,71
14934,2022-02-02,5,50
14935,2022-02-02,6,94
14936,2022-02-02,7,99
14937,2022-02-02,8,76
14938,2022-02-02,9,47
14939,2022-02-02,10,63
14940,2022-02-03,1,50
14941,2022-02-03,2,76
14942,2022-02-03,3,39
14943,2022-02-03,4,43
14944,2022-02-03,5,96
14945,2022-02-03,6,55
14946,2022-02-03,7,8
14947,2022-02-03,8,84
14948,2022-02-03,9,81
14949,2022-02-03,10,88
14950,2022-02-04,1,55
14951,2022-02-04,2,9
14952,2022-02-04,3,59
14953,2022-02-04,4,24
14954,2022-02-04,5,28
14955,2022-02-04,6,40
14956,2022-02-04,7,38
14957,2022-02-04,8,58
14958,2022-02-04,9,38
14959,2022-02-04,10,87
14960,2022-02-05,1,21
14961,2022-02-05,2,9
14962,2022-02-05,3,93
14963,2022-02-05,4,22
14964,2022-02-05,5,59
14965,2022-02-05,6,57
14966,2022-02-05,7,54
14967,2022-02-05,8,76
14968,2022-02-05,9,95
14969,2022-02-05,10,83
14970,2022-02-06,1,49
14971,2022-02-06,2,17
14972,2022-02-06,3,20
14973,2022-02-06,4,90
14974,2022-02-06,5,88
14975,2022-02-06,6,17
14976,2022-02-06,7,24
14977,2022-02-06,8,70
14978,2022-02-06,9,51
14979,2022-02-06,10,23
14980,2022-02-07,1,49
14981,2022-02-07,2,41
14982,2022-02-07,3,58
14983,2022-02-07,4,10
14984,2022-02-07,5,18
14985,2022-02-07,6,8
14986,2022-02-07,7,90
14987,2022-02-07,8,59
14988,2022-02-07,9,38
14989,2022-02-07,10,31
14990,2022-02-08,1,11
14991,2022-02-08,2,7
14992,2022-02-08,3,51
14993,2022-02-08,4,6
14994,2022-02-08,5,84
14995,2022-02-08,6,29
14996,2022-02-08,7,64
14997,2022-02-08,8,83
14998,2022-02-08,9,28
14999,2022-02-08,10,19
15000,2022-02-09,1,99
15001,2022-02-09,2,18
15002,2022-02-09,3,58
15003,2022-02-09,4,82
15004,2022-02-09,5,10
15005,2022-02-09,6,82
15006,2022-02-09,7,85
15007,2022-02-09,8,22
15008,2022-02-09,9,24
15009,2022-02-09,10,66
15010,2022-02-10,1,85
15011,2022-02-10,2,84
15012,2022-02-10,3,44
15013,2022-02-10,4,43
15014,2022-02-10,5,56
15015,2022-02-10,6,36
15016,2022-02-10,7,77
15017,2022-02-10,8,31
15018,2022-02-10,9,56
15019,2022-02-10,10,67
15020,2022-02-11,1,78
15021,2022-02-11,2,67
15022,2022-02-11,3,21
15023,2022-02-11,4,53
15024,2022-02-11,5,85
15025,2022-02-11,6,86
15026,2022-02-11,7,27
15027,2022-02-11,8,76
15028,2022-02-11,9,17
15029,2022-02-11,10,27
15030,2022-02-12,1,61
15031,2022-02-12,2,66
15032,2022-02-12,3,58
15033,2022-02-12,4,24
15034,2022-02-12,5,90
15035,2022-02-12,6,56
15036,2022-02-12,7,27
15037,2022-02-12,8,39
15038,2022-02-12,9,71
15039,2022-02-12,10,38
15040,2022-02-13,1,37
15041,2022-02-13,2,50
15042,2022-02-13,3,85
15043,2022-02-13,4,49
15044,2022-02-13,5,23
15045,2022-02-13,6,98
15046,2022-02-13,7,91
15047,2022-02-13,8,19
15048,2022-02-13,9,82
15049,2022-02-13,10,70
15050,2022-02-14,1,43
15051,2022-02-14,2,22
15052,2022-02-14,3,74
15053,2022-02-14,4,63
15054,2022-02-14,5,36
15055,2022-02-14,6,25
15056,2022-02-14,7,44
15057,2022-02-14,8,96
15058,2022-02-14,9,31
15059,2022-02-14,10,6
15060,2022-02-15,1,84
15061,2022-02-15,2,43
15062,2022-02-15,3,90
15063,2022-02-15,4,60
15064,2022-02-15,5,17
15065,2022-02-15,6,60
15066,2022-02-15,7,70
15067,2022-02-15,8,82
15068,2022-02-15,9,60
15069,2022-02-15,10,32
15070,2022-02-16,1,68
15071,2022-02-16,2,75
15072,2022-02-16,3,86
15073,2022-02-16,4,68
15074,2022-02-16,5,60
15075,2022-02-16,6,45
15076,2022-02-16,7,45
15077,2022-02-16,8,8
15078,2022-02-16,9,61
15079,2022-02-16,10,34
15080,2022-02-17,1,92
15081,2022-02-17,2,88
15082,2022-02-17,3,50
15083,2022-02-17,4,60
15084,2022-02-17,5,35
15085,2022-02-17,6,92
15086,2022-02-17,7,11
15087,2022-02-17,8,94
15088,2022-02-17,9,81
15089,2022-02-17,10,58
15090,2022-02-18,1,12
15091,2022-02-18,2,59
15092,2022-02-18,3,73
15093,2022-02-18,4,48
15094,2022-02-18,5,17
15095,2022-02-18,6,97
15096,2022-02-18,7,24
15097,2022-02-18,8,82
15098,2022-02-18,9,36
15099,2022-02-18,10,64
15100,2022-02-19,1,54
15101,2022-02-19,2,31
15102,2022-02-19,3,29
15103,2022-02-19,4,56
15104,2022-02-19,5,72
15105,2022-02-19,6,25
15106,2022-02-19,7,22
15107,2022-02-19,8,43
15108,2022-02-19,9,19
15109,2022-02-19,10,57
15110,2022-02-20,1,42
15111,2022-02-20,2,52
15112,2022-02-20,3,56
15113,2022-02-20,4,92
15114,2022-02-20,5,76
15115,2022-02-20,6,32
15116,2022-02-20,7,89
15117,2022-02-20,8,20
15118,2022-02-20,9,20
15119,2022-02-20,10,39
15120,2022-02-21,1,21
15121,2022-02-21,2,77
15122,2022-02-21,3,56
15123,2022-02-21,4,97
15124,2022-02-21,5,86
15125,2022-02-21,6,16
15126,2022-02-21,7,87
15127,2022-02-21,8,52
15128,2022-02-21,9,26
15129,2022-02-21,10,53
15130,2022-02-22,1,56
15131,2022-02-22,2,83
15132,2022-02-22,3,5
15133,2022-02-22,4,70
15134,2022-02-22,5,68
15135,2022-02-22,6,12
15136,2022-02-22,7,90
15137,2022-02-22,8,29
15138,2022-02-22,9,70
15139,2022-02-22,10,77
15140,2022-02-23,1,77
15141,2022-02-23,2,81
15142,2022-02-23,3,74
15143,2022-02-23,4,98
15144,2022-02-23,5,83
15145,2022-02-23,6,55
15146,2022-02-23,7,57
15147,2022-02-23,8,19
15148,2022-02-23,9,54
15149,2022-02-23,10,75
15150,2022-02-24,1,79
15151,2022-02-24,2,42
15152,2022-02-24,3,44
15153,2022-02-24,4,70
15154,2022-02-24,5,43
15155,2022-02-24,6,78
15156,2022-02-24,7,21
15157,2022-02-24,8,11
15158,2022-02-24,9,43
15159,2022-02-24,10,72
15160,2022-02-25,1,39
15161,2022-02-25,2,55
15162,2022-02-25,3,51
15163,2022-02-25,4,40
15164,2022-02-25,5,68
15165,2022-02-25,6,99
15166,2022-02-25,7,93
15167,2022-02-25,8,17
15168,2022-02-25,9,22
15169,2022-02-25,10,25
15170,2022-02-26,1,69
15171,2022-02-26,2,12
15172,2022-02-26,3,52
15173,2022-02-26,4,89
15174,2022-02-26,5,47
15175,2022-02-26,6,57
15176,2022-02-26,7,89
15177,2022-02-26,8,31
15178,2022-02-26,9,23
15179,2022-02-26,10,27
15180,2022-02-27,1,54
15181,2022-02-27,2,55
15182,2022-02-27,3,47
15183,2022-02-27,4,55
15184,2022-02-27,5,73
15185,2022-02-27,6,45
15186,2022-02-27,7,76
15187,2022-02-27,8,15
15188,2022-02-27,9,84
15189,2022-02-27,10,92
15190,2022-02-28,1,89
15191,2022-02-28,2,56
15192,2022-02-28,3,27
15193,2022-02-28,4,53
15194,2022-02-28,5,42
15195,2022-02-28,6,51
15196,2022-02-28,7,76
15197,2022-02-28,8,11
15198,2022-02-28,9,70
15199,2022-02-28,10,98
15200,2022-03-01,1,81
15201,2022-03-01,2,66
15202,2022-03-01,3,91
15203,2022-03-01,4,33
15204,2022-03-01,5,42
15205,2022-03-01,6,88
15206,2022-03-01,7,37
15207,2022-03-01,8,33
15208,2022-03-01,9,83
15209,2022-03-01,10,27
15210,2022-03-02,1,7
15211,2022-03-02,2,97
15212,2022-03-02,3,49
15213,2022-03-02,4,12
15214,2022-03-02,5,90
15215,2022-03-02,6,33
15216,2022-03-02,7,6
15217,2022-03-02,8,54
15218,2022-03-02,9,69
15219,2022-03-02,10,24
15220,2022-03-03,1,56
15221,2022-03-03,2,89
15222,2022-03-03,3,41
15223,2022-03-03,4,76
15224,2022-03-03,5,31
15225,2022-03-03,6,51
15226,2022-03-03,7,10
15227,2022-03-03,8,64
15228,2022-03-03,9,49
15229,2022-03-03,10,48
15230,2022-03-04,1,87
15231,2022-03-04,2,22
15232,2022-03-04,3,69
15233,2022-03-04,4,29
15234,2022-03-04,5,31
15235,2022-03-04,6,11
15236,2022-03-04,7,48
15237,2022-03-04,8,33
15238,2022-03-04,9,99
15239,2022-03-04,10,48
15240,2022-03-05,1,40
15241,2022-03-05,2,23
15242,2022-03-05,3,10
15243,2022-03-05,4,29
15244,2022-03-05,5,35
15245,2022-03-05,6,13
15246,2022-03-05,7,88
15247,2022-03-05,8,78
15248,2022-03-05,9,41
15249,2022-03-05,10,31
15250,2022-03-06,1,17
15251,2022-03-06,2,45
15252,2022-03-06,3,70
15253,2022-03-06,4,89
15254,2022-03-06,5,28
15255,2022-03-06,6,48
15256,2022-03-06,7,64
15257,2022-03-06,8,13
15258,2022-03-06,9,6
15259,2022-03-06,10,60
15260,2022-03-07,1,34
15261,2022-03-07,2,26
15262,2022-03-07,3,79
15263,2022-03-07,4,85
15264,2022-03-07,5,17
15265,2022-03-07,6,75
15266,2022-03-07,7,20
15267,2022-03-07,8,49
15268,2022-03-07,9,69
15269,2022-03-07,10,15
15270,2022-03-08,1,74
15271,2022-03-08,2,24
15272,2022-03-08,3,67
15273,2022-03-08,4,94
15274,2022-03-08,5,16
15275,2022-03-08,6,66
15276,2022-03-08,7,98
15277,2022-03-08,8,96
15278,2022-03-08,9,95
15279,2022-03-08,10,46
15280,2022-03-09,1,87
15281,2022-03-09,2,73
15282,2022-03-09,3,62
15283,2022-03-09,4,9
15284,2022-03-09,5,31
15285,2022-03-09,6,32
15286,2022-03-09,7,30
15287,2022-03-09,8,95
15288,2022-03-09,9,53
15289,2022-03-09,10,25
15290,2022-03-10,1,5
15291,2022-03-10,2,96
15292,2022-03-10,3,62
15293,2022-03-10,4,83
15294,2022-03-10,5,59
15295,2022-03-10,6,85
15296,2022-03-10,7,30
15297,2022-03-10,8,88
15298,2022-03-10,9,29
15299,2022-03-10,10,81
15300,2022-03-11,1,37
15301,2022-03-11,2,93
15302,2022-03-11,3,76
15303,2022-03-11,4,73
15304,2022-03-11,5,10
15305,2022-03-11,6,27
15306,2022-03-11,7,34
15307,2022-03-11,8,82
15308,2022-03-11,9,58
15309,2022-03-11,10,91
15310,2022-03-12,1,15
15311,2022-03-12,2,35
15312,2022-03-12,3,10
15313,2022-03-12,4,15
15314,2022-03-12,5,81
15315,2022-03-12,6,16
15316,2022-03-12,7,70
15317,2022-03-12,8,57
15318,2022-03-12,9,40
15319,2022-03-12,10,21
15320,2022-03-13,1,32
15321,2022-03-13,2,96
15322,2022-03-13,3,26
15323,2022-03-13,4,11
15324,2022-03-13,5,19
15325,2022-03-13,6,15
15326,2022-03-13,7,28
15327,2022-03-13,8,71
15328,2022-03-13,9,34
15329,2022-03-13,10,74
15330,2022-03-14,1,70
15331,2022-03-14,2,65
15332,2022-03-14,3,82
15333,2022-03-14,4,45
15334,2022-03-14,5,86
15335,2022-03-14,6,55
15336,2022-03-14,7,48
15337,2022-03-14,8,99
15338,2022-03-14,9,17
15339,2022-03-14,10,94
15340,2022-03-15,1,16
15341,2022-03-15,2,86
15342,2022-03-15,3,13
15343,2022-03-15,4,89
15344,2022-03-15,5,52
15345,2022-03-15,6,53
15346,2022-03-15,7,57
15347,2022-03-15,8,60
15348,2022-03-15,9,44
15349,2022-03-15,10,28
15350,2022-03-16,1,76
15351,2022-03-16,2,37
15352,2022-03-16,3,27
15353,2022-03-16,4,81
15354,2022-03-16,5,58
15355,2022-03-16,6,57
15356,2022-03-16,7,53
15357,2022-03-16,8,82
15358,2022-03-16,9,82
15359,2022-03-16,10,84
15360,2022-03-17,1,53
15361,2022-03-17,2,64
15362,2022-03-17,3,94
15363,2022-03-17,4,94
15364,2022-03-17,5,69
15365,2022-03-17,6,36
15366,2022-03-17,7,83
15367,2022-03-17,8,25
15368,2022-03-17,9,22
15369,2022-03-17,10,98
15370,2022-03-18,1,64
15371,2022-03-18,2,17
15372,2022-03-18,3,28
15373,2022-03-18,4,34
15374,2022-03-18,5,6
15375,2022-03-18,6,87
15376,2022-03-18,7,29
15377,2022-03-18,8,54
15378,2022-03-18,9,18
15379,2022-03-18,10,10
15380,2022-03-19,1,80
15381,2022-03-19,2,88
15382,2022-03-19,3,91
15383,2022-03-19,4,34
15384,2022-03-19,5,34
15385,2022-03-19,6,42
15386,2022-03-19,7,62
15387,2022-03-19,8,98
15388,2022-03-19,9,45
15389,2022-03-19,10,98
15390,2022-03-20,1,61
15391,2022-03-20,2,40
15392,2022-03-20,3,68
15393,2022-03-20,4,20
15394,2022-03-20,5,92
15395,2022-03-20,6,82
15396,2022-03-20,7,94
15397,2022-03-20,8,76
15398,2022-03-20,9,18
15399,2022-03-20,10,35
15400,2022-03-21,1,70
15401,2022-03-21,2,72
15402,2022-03-21,3,69
15403,2022-03-21,4,59
15404,2022-03-21,5,88
15405,2022-03-21,6,82
15406,2022-03-21,7,44
15407,2022-03-21,8,29
15408,2022-03-21,9,29
15409,2022-03-21,10,7
15410,2022-03-22,1,73
15411,2022-03-22,2,30
15412,2022-03-22,3,44
15413,2022-03-22,4,42
15414,2022-03-22,5,42
15415,2022-03-22,6,72
15416,2022-03-22,7,11
15417,2022-03-22,8,98
15418,2022-03-22,9,34
15419,2022-03-22,10,23
15420,2022-03-23,1,39
15421,2022-03-23,2,37
15422,2022-03-23,3,37
15423,2022-03-23,4,82
15424,2022-03-23,5,42
15425,2022-03-23,6,14
15426,2022-03-23,7,61
15427,2022-03-23,8,32
15428,2022-03-23,9,82
15429,2022-03-23,10,42
15430,2022-03-24,1,20
15431,2022-03-24,2,25
15432,2022-03-24,3,96
15433,2022-03-24,4,10
15434,2022-03-24,5,45
15435,2022-03-24,6,19
15436,2022-03-24,7,7
15437,2022-03-24,8,47
15438,2022-03-24,9,51
15439,2022-03-24,10,18
15440,2022-03-25,1,70
15441,2022-03-25,2,33
15442,2022-03-25,3,8
15443,2022-03-25,4,30
15444,2022-03-25,5,16
15445,2022-03-25,6,6
15446,2022-03-25,7,21
15447,2022-03-25,8,39
15448,2022-03-25,9,14
15449,2022-03-25,10,90
15450,2022-03-26,1,47
15451,2022-03-26,2,25
15452,2022-03-26,3,19
15453,2022-03-26,4,39
15454,2022-03-26,5,89
15455,2022-03-26,6,89
15456,2022-03-26,7,89
15457,2022-03-26,8,64
15458,2022-03-26,9,48
15459,2022-03-26,10,9
15460,2022-03-27,1,77
15461,2022-03-27,2,22
15462,2022-03-27,3,25
15463,2022-03-27,4,76
15464,2022-03-27,5,78
15465,2022-03-27,6,55
15466,2022-03-27,7,45
15467,2022-03-27,8,28
15468,2022-03-27,9,28
15469,2022-03-27,10,42
15470,2022-03-28,1,48
15471,2022-03-28,2,61
15472,2022-03-28,3,63
15473,2022-03-28,4,38
15474,2022-03-28,5,79
15475,2022-03-28,6,99
15476,2022-03-28,7,86
15477,2022-03-28,8,27
15478,2022-03-28,9,90
15479,2022-03-28,10,47
15480,2022-03-29,1,86
15481,2022-03-29,2,44
15482,2022-03-29,3,51
15483,2022-03-29,4,45
15484,2022-03-29,5,51
15485,2022-03-29,6,24
15486,2022-03-29,7,81
15487,2022-03-29,8,69
15488,2022-03-29,9,72
15489,2022-03-29,10,28
15490,2022-03-30,1,40
15491,2022-03-30,2,49
15492,2022-03-30,3,6
15493,2022-03-30,4,32
15494,2022-03-30,5,30
15495,2022-03-30,6,27
15496,2022-03-30,7,83
15497,2022-03-30,8,40
15498,2022-03-30,9,95
15499,2022-03-30,10,10
15500,2022-03-31,1,39
15501,2022-03-31,2,42
15502,2022-03-31,3,39
15503,2022-03-31,4,78
15504,2022-03-31,5,98
15505,2022-03-31,6,57
15506,2022-03-31,7,42
15507,2022-03-31,8,97
15508,2022-03-31,9,63
15509,2022-03-31,10,47
15510,2022-04-01,1,8
15511,2022-04-01,2,9
15512,2022-04-01,3,72
15513,2022-04-01,4,49
15514,2022-04-01,5,84
15515,2022-04-01,6,29
15516,2022-04-01,7,82
15517,2022-04-01,8,15
15518,2022-04-01,9,33
15519,2022-04-01,10,38
15520,2022-04-02,1,90
15521,2022-04-02,2,18
15522,2022-04-02,3,28
15523,2022-04-02,4,63
15524,2022-04-02,5,43
15525,2022-04-02,6,30
15526,2022-04-02,7,47
15527,2022-04-02,8,40
15528,2022-04-02,9,43
15529,2022-04-02,10,65
15530,2022-04-03,1,20
15531,2022-04-03,2,63
15532,2022-04-03,3,10
15533,2022-04-03,4,60
15534,2022-04-03,5,12
15535,2022-04-03,6,98
15536,2022-04-03,7,31
15537,2022-04-03,8,75
15538,2022-04-03,9,31
15539,2022-04-03,10,93
15540,2022-04-04,1,50
15541,2022-04-04,2,45
15542,2022-04-04,3,83
15543,2022-04-04,4,29
15544,2022-04-04,5,90
15545,2022-04-04,6,22
15546,2022-04-04,7,16
15547,2022-04-04,8,91
15548,2022-04-04,9,55
15549,2022-04-04,10,43
15550,2022-04-05,1,93
15551,2022-04-05,2,14
15552,2022-04-05,3,98
15553,2022-04-05,4,78
15554,2022-04-05,5,81
15555,2022-04-05,6,58
15556,2022-04-05,7,33
15557,2022-04-05,8,45
15558,2022-04-05,9,13
15559,2022-04-05,10,67
15560,2022-04-06,1,81
15561,2022-04-06,2,41
15562,2022-04-06,3,18
15563,2022-04-06,4,77
15564,2022-04-06,5,76
15565,2022-04-06,6,43
15566,2022-04-06,7,44
15567,2022-04-06,8,58
15568,2022-04-06,9,7
15569,2022-04-06,10,59
15570,2022-04-07,1,37
15571,2022-04-07,2,75
15572,2022-04-07,3,23
15573,2022-04-07,4,38
15574,2022-04-07,5,82
15575,2022-04-07,6,54
15576,2022-04-07,7,51
15577,2022-04-07,8,50
15578,2022-04-07,9,60
15579,2022-04-07,10,61
15580,2022-04-08,1,87
15581,2022-04-08,2,55
15582,2022-04-08,3,58
15583,2022-04-08,4,94
15584,2022-04-08,5,85
15585,2022-04-08,6,32
15586,2022-04-08,7,23
15587,2022-04-08,8,31
15588,2022-04-08,9,52
15589,2022-04-08,10,23
15590,2022-04-09,1,55
15591,2022-04-09,2,11
15592,2022-04-09,3,33
15593,2022-04-09,4,47
15594,2022-04-09,5,73
15595,2022-04-09,6,98
15596,2022-04-09,7,62
15597,2022-04-09,8,12
15598,2022-04-09,9,46
15599,2022-04-09,10,80
15600,2022-04-10,1,46
15601,2022-04-10,2,17
15602,2022-04-10,3,30
15603,2022-04-10,4,22
15604,2022-04-10,5,46
15605,2022-04-10,6,55
15606,2022-04-10,7,88
15607,2022-04-10,8,20
15608,2022-04-10,9,7
15609,2022-04-10,10,95
15610,2022-04-11,1,83
15611,2022-04-11,2,49
15612,2022-04-11,3,26
15613,2022-04-11,4,27
15614,2022-04-11,5,63
15615,2022-04-11,6,66
15616,2022-04-11,7,72
15617,2022-04-11,8,58
15618,2022-04-11,9,61
15619,2022-04-11,10,27
15620,2022-04-12,1,64
15621,2022-04-12,2,77
15622,2022-04-12,3,92
15623,2022-04-12,4,89
15624,2022-04-12,5,59
15625,2022-04-12,6,84
15626,2022-04-12,7,67
15627,2022-04-12,8,60
15628,2022-04-12,9,59
15629,2022-04-12,10,29
15630,2022-04-13,1,30
15631,2022-04-13,2,53
15632,2022-04-13,3,67
15633,2022-04-13,4,49
15634,2022-04-13,5,77
15635,2022-04-13,6,83
15636,2022-04-13,7,43
15637,2022-04-13,8,69
15638,2022-04-13,9,73
15639,2022-04-13,10,60
15640,2022-04-14,1,13
15641,2022-04-14,2,74
15642,2022-04-14,3,32
15643,2022-04-14,4,49
15644,2022-04-14,5,30
15645,2022-04-14,6,32
15646,2022-04-14,7,44
15647,2022-04-14,8,19
15648,2022-04-14,9,10
15649,2022-04-14,10,31
15650,2022-04-15,1,42
15651,2022-04-15,2,72
15652,2022-04-15,3,79
15653,2022-04-15,4,89
15654,2022-04-15,5,68
15655,2022-04-15,6,34
15656,2022-04-15,7,86
15657,2022-04-15,8,7
15658,2022-04-15,9,66
15659,2022-04-15,10,16
15660,2022-04-16,1,95
15661,2022-04-16,2,34
15662,2022-04-16,3,89
15663,2022-04-16,4,42
15664,2022-04-16,5,89
15665,2022-04-16,6,64
15666,2022-04-16,7,42
15667,2022-04-16,8,19
15668,2022-04-16,9,22
15669,2022-04-16,10,56
15670,2022-04-17,1,33
15671,2022-04-17,2,64
15672,2022-04-17,3,25
15673,2022-04-17,4,21
15674,2022-04-17,5,22
15675,2022-04-17,6,61
15676,2022-04-17,7,41
15677,2022-04-17,8,64
15678,2022-04-17,9,42
15679,2022-04-17,10,16
15680,2022-04-18,1,79
15681,2022-04-18,2,88
15682,2022-04-18,3,77
15683,2022-04-18,4,5
15684,2022-04-18,5,62
15685,2022-04-18,6,7
15686,2022-04-18,7,67
15687,2022-04-18,8,25
15688,2022-04-18,9,27
15689,2022-04-18,10,13
15690,2022-04-19,1,87
15691,2022-04-19,2,59
15692,2022-04-19,3,23
15693,2022-04-19,4,66
15694,2022-04-19,5,91
15695,2022-04-19,6,95
15696,2022-04-19,7,95
15697,2022-04-19,8,43
15698,2022-04-19,9,80
15699,2022-04-19,10,31
15700,2022-04-20,1,50
15701,2022-04-20,2,38
15702,2022-04-20,3,37
