,Data,Produto_ID,Fornecedor_ID,Quantidade_Compra,Status
14907,2022-01-30,8,8,24,Entregue
14908,2022-01-30,9,9,38,Aguardando Confirmação
14909,2022-01-30,10,10,26,Entregue
14910,2022-01-31,1,1,22,Em Trânsito
14911,2022-01-31,2,2,20,Entregue
14912,2022-01-31,3,3,9,Em Trânsito
14913,2022-01-31,4,4,5,Aguardando Confirmação
14914,2022-01-31,5,5,23,Aguardando Confirmação
14915,2022-01-31,6,6,14,Em Trânsito
14916,2022-01-31,7,7,25,Aguardando Confirmação
14917,2022-01-31,8,8,17,Em Trânsito
14918,2022-01-31,9,9,28,Entregue
14919,2022-01-31,10,10,27,Entregue
14920,2022-02-01,1,1,27,Aguardando Confirmação
14921,2022-02-01,2,2,15,Aguardando Confirmação
14922,2022-02-01,3,3,6,Em Trânsito
14923,2022-02-01,4,4,10,Aguardando Confirmação
14924,2022-02-01,5,5,15,Aguardando Confirmação
14925,2022-02-01,6,6,19,Aguardando Confirmação
14926,2022-02-01,7,7,13,Em Trânsito
14927,2022-02-01,8,8,16,Entregue
14928,2022-02-01,9,9,40,Em Trânsito
14929,2022-02-01,10,10,32,Em Trânsito
14930,2022-02-02,1,1,27,Aguardando Confirmação
14931,2022-02-02,2,2,31,Entregue
14932,2022-02-02,3,3,28,Em Trânsito
14933,2022-02-02,4,4,18,Aguardando Confirmação
14934,2022-02-02,5,5,39,Em Trânsito
14935,2022-02-02,6,6,31,Aguardando Confirmação
14936,2022-02-02,7,7,25,Entregue
14937,2022-02-02,8,8,17,Entregue
14938,2022-02-02,9,9,12,Aguardando Confirmação
14939,2022-02-02,10,10,48,Em Trânsito
14940,2022-02-03,1,1,48,Em Trânsito
14941,2022-02-03,2,2,48,Entregue
14942,2022-02-03,3,3,38,Em Trânsito
14943,2022-02-03,4,4,46,Aguardando Confirmação
14944,2022-02-03,5,5,27,Aguardando Confirmação
14945,2022-02-03,6,6,13,Aguardando Confirmação
14946,2022-02-03,7,7,5,Entregue
14947,2022-02-03,8,8,40,Entregue
14948,2022-02-03,9,9,20,Entregue
14949,2022-02-03,10,10,29,Aguardando Confirmação
14950,2022-02-04,1,1,22,Entregue
14951,2022-02-04,2,2,38,Aguardando Confirmação
14952,2022-02-04,3,3,42,Em Trânsito
14953,2022-02-04,4,4,7,Entregue
14954,2022-02-04,5,5,24,Em Trânsito
14955,2022-02-04,6,6,23,Em Trânsito
14956,2022-02-04,7,7,17,Entregue
14957,2022-02-04,8,8,21,Entregue
14958,2022-02-04,9,9,18,Em Trânsito
14959,2022-02-04,10,10,34,Em Trânsito
14960,2022-02-05,1,1,26,Em Trânsito
14961,2022-02-05,2,2,47,Aguardando Confirmação
14962,2022-02-05,3,3,47,Em Trânsito
14963,2022-02-05,4,4,33,Aguardando Confirmação
14964,2022-02-05,5,5,6,Entregue
14965,2022-02-05,6,6,12,Em Trânsito
14966,2022-02-05,7,7,18,Entregue
14967,2022-02-05,8,8,38,Em Trânsito
14968,2022-02-05,9,9,17,Entregue
14969,2022-02-05,10,10,14,Em Trânsito
14970,2022-02-06,1,1,12,Aguardando Confirmação
14971,2022-02-06,2,2,11,Entregue
14972,2022-02-06,3,3,17,Entregue
14973,2022-02-06,4,4,30,Em Trânsito
14974,2022-02-06,5,5,36,Aguardando Confirmação
14975,2022-02-06,6,6,23,Aguardando Confirmação
14976,2022-02-06,7,7,19,Aguardando Confirmação
14977,2022-02-06,8,8,6,Em Trânsito
14978,2022-02-06,9,9,41,Entregue
14979,2022-02-06,10,10,23,Em Trânsito
14980,2022-02-07,1,1,37,Aguardando Confirmação
14981,2022-02-07,2,2,43,Aguardando Confirmação
14982,2022-02-07,3,3,37,Entregue
14983,2022-02-07,4,4,5,Em Trânsito
14984,2022-02-07,5,5,43,Em Trânsito
14985,2022-02-07,6,6,32,Aguardando Confirmação
14986,2022-02-07,7,7,21,Entregue
14987,2022-02-07,8,8,10,Entregue
14988,2022-02-07,9,9,48,Aguardando Confirmação
14989,2022-02-07,10,10,24,Em Trânsito
14990,2022-02-08,1,1,17,Em Trânsito
14991,2022-02-08,2,2,16,Entregue
14992,2022-02-08,3,3,34,Entregue
14993,2022-02-08,4,4,25,Aguardando Confirmação
14994,2022-02-08,5,5,6,Entregue
14995,2022-02-08,6,6,22,Em Trânsito
14996,2022-02-08,7,7,32,Em Trânsito
14997,2022-02-08,8,8,8,Entregue
14998,2022-02-08,9,9,46,Aguardando Confirmação
14999,2022-02-08,10,10,47,Em Trânsito
15000,2022-02-09,1,1,10,Em Trânsito
15001,2022-02-09,2,2,42,Aguardando Confirmação
15002,2022-02-09,3,3,13,Entregue
15003,2022-02-09,4,4,24,Em Trânsito
15004,2022-02-09,5,5,49,Em Trânsito
15005,2022-02-09,6,6,34,Aguardando Confirmação
15006,2022-02-09,7,7,41,Entregue
15007,2022-02-09,8,8,42,Aguardando Confirmação
15008,2022-02-09,9,9,8,Aguardando Confirmação
15009,2022-02-09,10,10,42,Entregue
15010,2022-02-10,1,1,17,Em Trânsito
15011,2022-02-10,2,2,39,Aguardando Confirmação
15012,2022-02-10,3,3,34,Em Trânsito
15013,2022-02-10,4,4,46,Em Trânsito
15014,2022-02-10,5,5,8,Em Trânsito
15015,2022-02-10,6,6,29,Em Trânsito
15016,2022-02-10,7,7,35,Aguardando Confirmação
15017,2022-02-10,8,8,16,Entregue
15018,2022-02-10,9,9,19,Em Trânsito
15019,2022-02-10,10,10,30,Em Trânsito
15020,2022-02-11,1,1,14,Em Trânsito
15021,2022-02-11,2,2,16,Entregue
15022,2022-02-11,3,3,26,Em Trânsito
15023,2022-02-11,4,4,44,Entregue
15024,2022-02-11,5,5,25,Aguardando Confirmação
15025,2022-02-11,6,6,39,Entregue
15026,2022-02-11,7,7,11,Em Trânsito
15027,2022-02-11,8,8,22,Aguardando Confirmação
15028,2022-02-11,9,9,31,Entregue
15029,2022-02-11,10,10,39,Em Trânsito
15030,2022-02-12,1,1,6,Aguardando Confirmação
15031,2022-02-12,2,2,36,Aguardando Confirmação
15032,2022-02-12,3,3,19,Entregue
15033,2022-02-12,4,4,49,Em Trânsito
15034,2022-02-12,5,5,28,Entregue
15035,2022-02-12,6,6,24,Aguardando Confirmação
15036,2022-02-12,7,7,14,Aguardando Confirmação
15037,2022-02-12,8,8,28,Em Trânsito
15038,2022-02-12,9,9,28,Aguardando Confirmação
15039,2022-02-12,10,10,28,Em Trânsito
15040,2022-02-13,1,1,44,Entregue
15041,2022-02-13,2,2,38,Aguardando Confirmação
15042,2022-02-13,3,3,45,Aguardando Confirmação
15043,2022-02-13,4,4,44,Em Trânsito
15044,2022-02-13,5,5,15,Em Trânsito
15045,2022-02-13,6,6,30,Entregue
15046,2022-02-13,7,7,5,Em Trânsito
15047,2022-02-13,8,8,34,Aguardando Confirmação
15048,2022-02-13,9,9,47,Entregue
15049,2022-02-13,10,10,22,Entregue
15050,2022-02-14,1,1,30,Entregue
15051,2022-02-14,2,2,13,Em Trânsito
15052,2022-02-14,3,3,13,Em Trânsito
15053,2022-02-14,4,4,5,Aguardando Confirmação
15054,2022-02-14,5,5,11,Entregue
15055,2022-02-14,6,6,48,Entregue
15056,2022-02-14,7,7,46,Entregue
15057,2022-02-14,8,8,20,Aguardando Confirmação
15058,2022-02-14,9,9,42,Em Trânsito
15059,2022-02-14,10,10,15,Entregue
15060,2022-02-15,1,1,29,Em Trânsito
15061,2022-02-15,2,2,33,Em Trânsito
15062,2022-02-15,3,3,23,Em Trânsito
15063,2022-02-15,4,4,22,Em Trânsito
15064,2022-02-15,5,5,33,Em Trânsito
15065,2022-02-15,6,6,20,Aguardando Confirmação
15066,2022-02-15,7,7,44,Em Trânsito
15067,2022-02-15,8,8,12,Entregue
15068,2022-02-15,9,9,38,Entregue
15069,2022-02-15,10,10,10,Entregue
15070,2022-02-16,1,1,49,Aguardando Confirmação
15071,2022-02-16,2,2,49,Em Trânsito
15072,2022-02-16,3,3,34,Entregue
15073,2022-02-16,4,4,48,Entregue
15074,2022-02-16,5,5,38,Entregue
15075,2022-02-16,6,6,25,Em Trânsito
15076,2022-02-16,7,7,16,Entregue
15077,2022-02-16,8,8,10,Em Trânsito
15078,2022-02-16,9,9,43,Entregue
15079,2022-02-16,10,10,10,Entregue
15080,2022-02-17,1,1,8,Em Trânsito
15081,2022-02-17,2,2,13,Entregue
15082,2022-02-17,3,3,9,Aguardando Confirmação
15083,2022-02-17,4,4,14,Em Trânsito
15084,2022-02-17,5,5,12,Entregue
15085,2022-02-17,6,6,27,Aguardando Confirmação
15086,2022-02-17,7,7,8,Aguardando Confirmação
15087,2022-02-17,8,8,41,Em Trânsito
15088,2022-02-17,9,9,11,Entregue
15089,2022-02-17,10,10,10,Em Trânsito
15090,2022-02-18,1,1,49,Aguardando Confirmação
15091,2022-02-18,2,2,46,Aguardando Confirmação
15092,2022-02-18,3,3,19,Em Trânsito
15093,2022-02-18,4,4,39,Em Trânsito
15094,2022-02-18,5,5,36,Entregue
15095,2022-02-18,6,6,18,Aguardando Confirmação
15096,2022-02-18,7,7,39,Em Trânsito
15097,2022-02-18,8,8,15,Aguardando Confirmação
15098,2022-02-18,9,9,14,Em Trânsito
15099,2022-02-18,10,10,21,Entregue
15100,2022-02-19,1,1,17,Aguardando Confirmação
15101,2022-02-19,2,2,38,Entregue
15102,2022-02-19,3,3,49,Entregue
15103,2022-02-19,4,4,9,Aguardando Confirmação
15104,2022-02-19,5,5,14,Em Trânsito
15105,2022-02-19,6,6,36,Entregue
15106,2022-02-19,7,7,16,Entregue
15107,2022-02-19,8,8,17,Aguardando Confirmação
15108,2022-02-19,9,9,25,Aguardando Confirmação
15109,2022-02-19,10,10,37,Aguardando Confirmação
15110,2022-02-20,1,1,45,Entregue
15111,2022-02-20,2,2,36,Em Trânsito
15112,2022-02-20,3,3,16,Em Trânsito
15113,2022-02-20,4,4,39,Aguardando Confirmação
15114,2022-02-20,5,5,40,Entregue
15115,2022-02-20,6,6,42,Entregue
15116,2022-02-20,7,7,32,Entregue
15117,2022-02-20,8,8,17,Aguardando Confirmação
15118,2022-02-20,9,9,16,Entregue
15119,2022-02-20,10,10,26,Entregue
15120,2022-02-21,1,1,48,Em Trânsito
15121,2022-02-21,2,2,6,Aguardando Confirmação
15122,2022-02-21,3,3,33,Aguardando Confirmação
15123,2022-02-21,4,4,17,Aguardando Confirmação
15124,2022-02-21,5,5,39,Entregue
15125,2022-02-21,6,6,17,Entregue
15126,2022-02-21,7,7,38,Em Trânsito
15127,2022-02-21,8,8,23,Aguardando Confirmação
15128,2022-02-21,9,9,13,Entregue
15129,2022-02-21,10,10,35,Em Trânsito
15130,2022-02-22,1,1,37,Entregue
15131,2022-02-22,2,2,31,Entregue
15132,2022-02-22,3,3,49,Aguardando Confirmação
15133,2022-02-22,4,4,6,Aguardando Confirmação
15134,2022-02-22,5,5,19,Entregue
15135,2022-02-22,6,6,23,Entregue
15136,2022-02-22,7,7,35,Entregue
15137,2022-02-22,8,8,20,Entregue
15138,2022-02-22,9,9,47,Entregue
15139,2022-02-22,10,10,19,Aguardando Confirmação
15140,2022-02-23,1,1,10,Aguardando Confirmação
15141,2022-02-23,2,2,18,Entregue
15142,2022-02-23,3,3,31,Entregue
15143,2022-02-23,4,4,42,Aguardando Confirmação
15144,2022-02-23,5,5,23,Entregue
15145,2022-02-23,6,6,41,Aguardando Confirmação
15146,2022-02-23,7,7,47,Aguardando Confirmação
15147,2022-02-23,8,8,8,Aguardando Confirmação
15148,2022-02-23,9,9,30,Aguardando Confirmação
15149,2022-02-23,10,10,13,Em Trânsito
15150,2022-02-24,1,1,45,Entregue
15151,2022-02-24,2,2,44,Entregue
15152,2022-02-24,3,3,19,Entregue
15153,2022-02-24,4,4,45,Aguardando Confirmação
15154,2022-02-24,5,5,41,Aguardando Confirmação
15155,2022-02-24,6,6,8,Aguardando Confirmação
15156,2022-02-24,7,7,30,Entregue
15157,2022-02-24,8,8,22,Aguardando Confirmação
15158,2022-02-24,9,9,45,Em Trânsito
15159,2022-02-24,10,10,39,Entregue
15160,2022-02-25,1,1,45,Em Trânsito
15161,2022-02-25,2,2,45,Em Trânsito
15162,2022-02-25,3,3,33,Entregue
15163,2022-02-25,4,4,28,Em Trânsito
15164,2022-02-25,5,5,8,Em Trânsito
15165,2022-02-25,6,6,25,Aguardando Confirmação
15166,2022-02-25,7,7,43,Em Trânsito
15167,2022-02-25,8,8,11,Aguardando Confirmação
15168,2022-02-25,9,9,27,Em Trânsito
15169,2022-02-25,10,10,44,Entregue
15170,2022-02-26,1,1,25,Entregue
15171,2022-02-26,2,2,5,Entregue
15172,2022-02-26,3,3,45,Entregue
15173,2022-02-26,4,4,29,Aguardando Confirmação
15174,2022-02-26,5,5,35,Em Trânsito
15175,2022-02-26,6,6,48,Em Trânsito
15176,2022-02-26,7,7,42,Entregue
15177,2022-02-26,8,8,49,Aguardando Confirmação
15178,2022-02-26,9,9,9,Aguardando Confirmação
15179,2022-02-26,10,10,35,Entregue
15180,2022-02-27,1,1,5,Em Trânsito
15181,2022-02-27,2,2,34,Entregue
15182,2022-02-27,3,3,22,Em Trânsito
15183,2022-02-27,4,4,12,Entregue
15184,2022-02-27,5,5,30,Em Trânsito
15185,2022-02-27,6,6,44,Aguardando Confirmação
15186,2022-02-27,7,7,19,Entregue
15187,2022-02-27,8,8,23,Em Trânsito
15188,2022-02-27,9,9,14,Em Trânsito
15189,2022-02-27,10,10,28,Em Trânsito
15190,2022-02-28,1,1,20,Em Trânsito
15191,2022-02-28,2,2,47,Aguardando Confirmação
15192,2022-02-28,3,3,35,Em Trânsito
15193,2022-02-28,4,4,48,Aguardando Confirmação
15194,2022-02-28,5,5,20,Em Trânsito
15195,2022-02-28,6,6,20,Aguardando Confirmação
15196,2022-02-28,7,7,32,Aguardando Confirmação
15197,2022-02-28,8,8,24,Em Trânsito
15198,2022-02-28,9,9,39,Aguardando Confirmação
15199,2022-02-28,10,10,13,Entregue
15200,2022-03-01,1,1,44,Em Trânsito
15201,2022-03-01,2,2,14,Entregue
15202,2022-03-01,3,3,49,Aguardando Confirmação
15203,2022-03-01,4,4,22,Aguardando Confirmação
15204,2022-03-01,5,5,49,Entregue
15205,2022-03-01,6,6,49,Em Trânsito
15206,2022-03-01,7,7,19,Entregue
15207,2022-03-01,8,8,49,Aguardando Confirmação
15208,2022-03-01,9,9,34,Em Trânsito
15209,2022-03-01,10,10,36,Entregue
15210,2022-03-02,1,1,44,Entregue
15211,2022-03-02,2,2,31,Em Trânsito
15212,2022-03-02,3,3,31,Entregue
15213,2022-03-02,4,4,23,Em Trânsito
15214,2022-03-02,5,5,14,Em Trânsito
15215,2022-03-02,6,6,48,Entregue
15216,2022-03-02,7,7,10,Em Trânsito
15217,2022-03-02,8,8,28,Em Trânsito
15218,2022-03-02,9,9,13,Aguardando Confirmação
15219,2022-03-02,10,10,31,Aguardando Confirmação
15220,2022-03-03,1,1,11,Aguardando Confirmação
15221,2022-03-03,2,2,10,Entregue
15222,2022-03-03,3,3,37,Entregue
15223,2022-03-03,4,4,25,Entregue
15224,2022-03-03,5,5,42,Entregue
15225,2022-03-03,6,6,48,Em Trânsito
15226,2022-03-03,7,7,21,Em Trânsito
15227,2022-03-03,8,8,35,Aguardando Confirmação
15228,2022-03-03,9,9,41,Em Trânsito
15229,2022-03-03,10,10,15,Entregue
15230,2022-03-04,1,1,32,Em Trânsito
15231,2022-03-04,2,2,9,Aguardando Confirmação
15232,2022-03-04,3,3,16,Entregue
15233,2022-03-04,4,4,7,Em Trânsito
15234,2022-03-04,5,5,45,Aguardando Confirmação
15235,2022-03-04,6,6,42,Em Trânsito
15236,2022-03-04,7,7,6,Aguardando Confirmação
15237,2022-03-04,8,8,30,Aguardando Confirmação
15238,2022-03-04,9,9,6,Aguardando Confirmação
15239,2022-03-04,10,10,16,Entregue
15240,2022-03-05,1,1,44,Em Trânsito
15241,2022-03-05,2,2,6,Em Trânsito
15242,2022-03-05,3,3,45,Entregue
15243,2022-03-05,4,4,20,Entregue
15244,2022-03-05,5,5,34,Em Trânsito
15245,2022-03-05,6,6,40,Entregue
15246,2022-03-05,7,7,8,Entregue
15247,2022-03-05,8,8,15,Em Trânsito
15248,2022-03-05,9,9,28,Aguardando Confirmação
15249,2022-03-05,10,10,22,Entregue
15250,2022-03-06,1,1,31,Em Trânsito
15251,2022-03-06,2,2,41,Em Trânsito
15252,2022-03-06,3,3,6,Em Trânsito
15253,2022-03-06,4,4,19,Entregue
15254,2022-03-06,5,5,15,Aguardando Confirmação
15255,2022-03-06,6,6,31,Aguardando Confirmação
15256,2022-03-06,7,7,27,Em Trânsito
15257,2022-03-06,8,8,39,Entregue
15258,2022-03-06,9,9,34,Entregue
15259,2022-03-06,10,10,28,Aguardando Confirmação
15260,2022-03-07,1,1,23,Aguardando Confirmação
15261,2022-03-07,2,2,33,Entregue
15262,2022-03-07,3,3,17,Aguardando Confirmação
15263,2022-03-07,4,4,27,Em Trânsito
15264,2022-03-07,5,5,16,Aguardando Confirmação
15265,2022-03-07,6,6,45,Entregue
15266,2022-03-07,7,7,33,Em Trânsito
15267,2022-03-07,8,8,10,Entregue
15268,2022-03-07,9,9,27,Aguardando Confirmação
15269,2022-03-07,10,10,35,Aguardando Confirmação
15270,2022-03-08,1,1,49,Em Trânsito
15271,2022-03-08,2,2,25,Em Trânsito
15272,2022-03-08,3,3,28,Em Trânsito
15273,2022-03-08,4,4,12,Em Trânsito
15274,2022-03-08,5,5,48,Aguardando Confirmação
15275,2022-03-08,6,6,13,Entregue
15276,2022-03-08,7,7,26,Aguardando Confirmação
15277,2022-03-08,8,8,8,Aguardando Confirmação
15278,2022-03-08,9,9,17,Em Trânsito
15279,2022-03-08,10,10,38,Em Trânsito
15280,2022-03-09,1,1,7,Entregue
15281,2022-03-09,2,2,41,Entregue
15282,2022-03-09,3,3,32,Aguardando Confirmação
15283,2022-03-09,4,4,30,Entregue
15284,2022-03-09,5,5,38,Em Trânsito
15285,2022-03-09,6,6,19,Em Trânsito
15286,2022-03-09,7,7,12,Em Trânsito
15287,2022-03-09,8,8,39,Aguardando Confirmação
15288,2022-03-09,9,9,28,Entregue
15289,2022-03-09,10,10,41,Em Trânsito
15290,2022-03-10,1,1,8,Aguardando Confirmação
15291,2022-03-10,2,2,16,Aguardando Confirmação
15292,2022-03-10,3,3,23,Aguardando Confirmação
15293,2022-03-10,4,4,19,Entregue
15294,2022-03-10,5,5,34,Entregue
15295,2022-03-10,6,6,49,Entregue
15296,2022-03-10,7,7,41,Aguardando Confirmação
15297,2022-03-10,8,8,16,Aguardando Confirmação
15298,2022-03-10,9,9,23,Entregue
15299,2022-03-10,10,10,38,Em Trânsito
15300,2022-03-11,1,1,11,Entregue
15301,2022-03-11,2,2,32,Aguardando Confirmação
15302,2022-03-11,3,3,32,Aguardando Confirmação
15303,2022-03-11,4,4,33,Aguardando Confirmação
15304,2022-03-11,5,5,41,Aguardando Confirmação
15305,2022-03-11,6,6,24,Aguardando Confirmação
15306,2022-03-11,7,7,15,Aguardando Confirmação
15307,2022-03-11,8,8,43,Entregue
15308,2022-03-11,9,9,46,Aguardando Confirmação
15309,2022-03-11,10,10,27,Aguardando Confirmação
15310,2022-03-12,1,1,24,Aguardando Confirmação
15311,2022-03-12,2,2,24,Aguardando Confirmação
15312,2022-03-12,3,3,15,Aguardando Confirmação
15313,2022-03-12,4,4,6,Em Trânsito
15314,2022-03-12,5,5,17,Entregue
15315,2022-03-12,6,6,17,Entregue
15316,2022-03-12,7,7,45,Em Trânsito
15317,2022-03-12,8,8,19,Em Trânsito
15318,2022-03-12,9,9,35,Aguardando Confirmação
15319,2022-03-12,10,10,27,Entregue
15320,2022-03-13,1,1,26,Entregue
15321,2022-03-13,2,2,20,Em Trânsito
15322,2022-03-13,3,3,46,Entregue
15323,2022-03-13,4,4,33,Entregue
15324,2022-03-13,5,5,24,Aguardando Confirmação
15325,2022-03-13,6,6,32,Aguardando Confirmação
15326,2022-03-13,7,7,31,Aguardando Confirmação
15327,2022-03-13,8,8,48,Entregue
15328,2022-03-13,9,9,33,Entregue
15329,2022-03-13,10,10,9,Aguardando Confirmação
15330,2022-03-14,1,1,46,Aguardando Confirmação
15331,2022-03-14,2,2,42,Entregue
15332,2022-03-14,3,3,42,Entregue
15333,2022-03-14,4,4,48,Em Trânsito
15334,2022-03-14,5,5,6,Aguardando Confirmação
15335,2022-03-14,6,6,49,Aguardando Confirmação
15336,2022-03-14,7,7,24,Aguardando Confirmação
15337,2022-03-14,8,8,47,Entregue
15338,2022-03-14,9,9,17,Entregue
15339,2022-03-14,10,10,30,Em Trânsito
15340,2022-03-15,1,1,39,Em Trânsito
15341,2022-03-15,2,2,12,Aguardando Confirmação
15342,2022-03-15,3,3,32,Em Trânsito
15343,2022-03-15,4,4,45,Entregue
15344,2022-03-15,5,5,19,Em Trânsito
15345,2022-03-15,6,6,12,Em Trânsito
15346,2022-03-15,7,7,15,Entregue
15347,2022-03-15,8,8,33,Aguardando Confirmação
15348,2022-03-15,9,9,9,Aguardando Confirmação
15349,2022-03-15,10,10,11,Em Trânsito
15350,2022-03-16,1,1,22,Entregue
15351,2022-03-16,2,2,32,Entregue
15352,2022-03-16,3,3,16,Em Trânsito
15353,2022-03-16,4,4,16,Aguardando Confirmação
15354,2022-03-16,5,5,40,Aguardando Confirmação
15355,2022-03-16,6,6,33,Aguardando Confirmação
15356,2022-03-16,7,7,15,Entregue
15357,2022-03-16,8,8,10,Entregue
15358,2022-03-16,9,9,25,Entregue
15359,2022-03-16,10,10,14,Aguardando Confirmação
15360,2022-03-17,1,1,36,Em Trânsito
15361,2022-03-17,2,2,37,Entregue
15362,2022-03-17,3,3,21,Entregue
15363,2022-03-17,4,4,7,Em Trânsito
15364,2022-03-17,5,5,47,Aguardando Confirmação
15365,2022-03-17,6,6,22,Entregue
15366,2022-03-17,7,7,14,Aguardando Confirmação
15367,2022-03-17,8,8,45,Entregue
15368,2022-03-17,9,9,43,Entregue
15369,2022-03-17,10,10,47,Em Trânsito
15370,2022-03-18,1,1,12,Em Trânsito
15371,2022-03-18,2,2,38,Em Trânsito
15372,2022-03-18,3,3,41,Em Trânsito
15373,2022-03-18,4,4,45,Aguardando Confirmação
15374,2022-03-18,5,5,37,Aguardando Confirmação
15375,2022-03-18,6,6,14,Aguardando Confirmação
15376,2022-03-18,7,7,44,Em Trânsito
15377,2022-03-18,8,8,22,Entregue
15378,2022-03-18,9,9,29,Aguardando Confirmação
15379,2022-03-18,10,10,46,Em Trânsito
15380,2022-03-19,1,1,45,Em Trânsito
15381,2022-03-19,2,2,40,Em Trânsito
15382,2022-03-19,3,3,6,Aguardando Confirmação
15383,2022-03-19,4,4,23,Entregue
15384,2022-03-19,5,5,14,Aguardando Confirmação
15385,2022-03-19,6,6,7,Em Trânsito
15386,2022-03-19,7,7,23,Em Trânsito
15387,2022-03-19,8,8,30,Em Trânsito
15388,2022-03-19,9,9,29,Aguardando Confirmação
15389,2022-03-19,10,10,21,Entregue
15390,2022-03-20,1,1,14,Aguardando Confirmação
15391,2022-03-20,2,2,15,Em Trânsito
15392,2022-03-20,3,3,15,Em Trânsito
15393,2022-03-20,4,4,16,Em Trânsito
15394,2022-03-20,5,5,44,Aguardando Confirmação
15395,2022-03-20,6,6,12,Aguardando Confirmação
15396,2022-03-20,7,7,28,Aguardando Confirmação
15397,2022-03-20,8,8,18,Em Trânsito
15398,2022-03-20,9,9,27,Aguardando Confirmação
15399,2022-03-20,10,10,40,Entregue
15400,2022-03-21,1,1,21,Entregue
15401,2022-03-21,2,2,49,Entregue
15402,2022-03-21,3,3,9,Aguardando Confirmação
15403,2022-03-21,4,4,7,Em Trânsito
15404,2022-03-21,5,5,13,Em Trânsito
15405,2022-03-21,6,6,24,Em Trânsito
15406,2022-03-21,7,7,24,Em Trânsito
15407,2022-03-21,8,8,23,Em Trânsito
15408,2022-03-21,9,9,25,Aguardando Confirmação
15409,2022-03-21,10,10,20,Entregue
15410,2022-03-22,1,1,37,Aguardando Confirmação
15411,2022-03-22,2,2,9,Em Trânsito
15412,2022-03-22,3,3,28,Aguardando Confirmação
15413,2022-03-22,4,4,19,Aguardando Confirmação
15414,2022-03-22,5,5,30,Aguardando Confirmação
15415,2022-03-22,6,6,48,Em Trânsito
15416,2022-03-22,7,7,29,Em Trânsito
15417,2022-03-22,8,8,32,Em Trânsito
15418,2022-03-22,9,9,37,Aguardando Confirmação
15419,2022-03-22,10,10,22,Aguardando Confirmação
15420,2022-03-23,1,1,22,Entregue
15421,2022-03-23,2,2,42,Entregue
15422,2022-03-23,3,3,37,Em Trânsito
15423,2022-03-23,4,4,31,Entregue
15424,2022-03-23,5,5,19,Em Trânsito
15425,2022-03-23,6,6,48,Em Trânsito
15426,2022-03-23,7,7,17,Aguardando Confirmação
15427,2022-03-23,8,8,38,Entregue
15428,2022-03-23,9,9,8,Em Trânsito
15429,2022-03-23,10,10,39,Em Trânsito
15430,2022-03-24,1,1,23,Entregue
15431,2022-03-24,2,2,35,Entregue
15432,2022-03-24,3,3,29,Entregue
15433,2022-03-24,4,4,44,Entregue
15434,2022-03-24,5,5,16,Entregue
15435,2022-03-24,6,6,16,Entregue
15436,2022-03-24,7,7,46,Entregue
15437,2022-03-24,8,8,29,Em Trânsito
15438,2022-03-24,9,9,37,Aguardando Confirmação
15439,2022-03-24,10,10,41,Em Trânsito
15440,2022-03-25,1,1,32,Em Trânsito
15441,2022-03-25,2,2,47,Aguardando Confirmação
15442,2022-03-25,3,3,13,Aguardando Confirmação
15443,2022-03-25,4,4,18,Aguardando Confirmação
15444,2022-03-25,5,5,7,Entregue
15445,2022-03-25,6,6,9,Entregue
15446,2022-03-25,7,7,30,Entregue
15447,2022-03-25,8,8,45,Em Trânsito
15448,2022-03-25,9,9,22,Aguardando Confirmação
15449,2022-03-25,10,10,42,Aguardando Confirmação
15450,2022-03-26,1,1,25,Em Trânsito
15451,2022-03-26,2,2,43,Entregue
15452,2022-03-26,3,3,20,Aguardando Confirmação
15453,2022-03-26,4,4,44,Em Trânsito
15454,2022-03-26,5,5,27,Entregue
15455,2022-03-26,6,6,33,Em Trânsito
15456,2022-03-26,7,7,14,Entregue
15457,2022-03-26,8,8,9,Em Trânsito
15458,2022-03-26,9,9,15,Entregue
15459,2022-03-26,10,10,33,Em Trânsito
15460,2022-03-27,1,1,49,Em Trânsito
15461,2022-03-27,2,2,31,Em Trânsito
15462,2022-03-27,3,3,38,Em Trânsito
15463,2022-03-27,4,4,18,Aguardando Confirmação
15464,2022-03-27,5,5,45,Aguardando Confirmação
15465,2022-03-27,6,6,46,Aguardando Confirmação
15466,2022-03-27,7,7,14,Aguardando Confirmação
15467,2022-03-27,8,8,46,Em Trânsito
15468,2022-03-27,9,9,15,Aguardando Confirmação
15469,2022-03-27,10,10,15,Aguardando Confirmação
15470,2022-03-28,1,1,39,Em Trânsito
15471,2022-03-28,2,2,23,Aguardando Confirmação
15472,2022-03-28,3,3,28,Aguardando Confirmação
15473,2022-03-28,4,4,5,Entregue
15474,2022-03-28,5,5,16,Aguardando Confirmação
15475,2022-03-28,6,6,18,Entregue
15476,2022-03-28,7,7,7,Aguardando Confirmação
15477,2022-03-28,8,8,49,Em Trânsito
15478,2022-03-28,9,9,36,Aguardando Confirmação
15479,2022-03-28,10,10,20,Em Trânsito
15480,2022-03-29,1,1,42,Aguardando Confirmação
15481,2022-03-29,2,2,14,Aguardando Confirmação
15482,2022-03-29,3,3,21,Em Trânsito
15483,2022-03-29,4,4,44,Em Trânsito
15484,2022-03-29,5,5,8,Em Trânsito
15485,2022-03-29,6,6,19,Em Trânsito
15486,2022-03-29,7,7,37,Entregue
15487,2022-03-29,8,8,43,Entregue
